119   0   0   1   3.562   0.375   0
120   0   0   1   3.750   0.375   0
121   0   0   1   3.938   0.375   0
122   0   0   1   4.125   0.375   0
123   0   0   1   4.312   0.375   0
124   0   0   1   4.500   0.375   0
125   0   0   1   4.688   0.375   0
126   0   0   1   4.875   0.375   0
127   0   0   1   5.062   0.375   0
128   0   0   1   5.250   0.375   0
129   0   0   1   5.438   0.375   0
130   0   0   1   5.625   0.375   0
131   0   0   1   5.812   0.375   0
132   0   0   1   6.000   0.375   0
133   1   1   1   0.000   0.500   0
134   0   0   1   0.188   0.500   0
135   0   0   1   0.375   0.500   0
136   0   0   1   0.562   0.500   0
137   0   0   1   0.750   0.500   0
138   0   0   1   0.938   0.500   0
139   0   0   1   1.125   0.500   0
140   0   0   1   1.312   0.500   0
141   0   0   1   1.500   0.500   0
142   0   0   1   1.688   0.500   0
143   0   0   1   1.875   0.500   0
144   0   0   1   2.062   0.500   0
145   0   0   1   2.250   0.500   0
146   0   0   1   2.438   0.500   0
147   0   0   1   2.625   0.500   0
148   0   0   1   2.812   0.500   0
149   0   0   1   3.000   0.500   0
150   0   0   1   3.188   0.500   0
151   0   0   1   3.375   0.500   0
152   0   0   1   3.562   0.500   0
153   0   0   1   3.750   0.500   0
154   0   0   1   3.938   0.500   0
155   0   0   1   4.125   0.500   0
156   0   0   1   4.312   0.500   0
157   0   0   1   4.500   0.500   0
158   0   0   1   4.688   0.500   0
159   0   0   1   4.875   0.500   0
160   0   0   1   5.062   0.500   0
161   0   0   1   5.250   0.500   0
162   0   0   1   5.438   0.500   0
163   0   0   1   5.625   0.500   0
164   0   0   1   5.812   0.500   0
165   0   0   1   6.000   0.500   0
166   1   1   1   0.000   0.625   0
167   0   0   1   0.188   0.625   0
168   0   0   1   0.375   0.625   0
169   0   0   1   0.562   0.625   0
170   0   0   1   0.750   0.625   0
171   0   0   1   0.938   0.625   0
172   0   0   1   1.125   0.625   0
173   0   0   1   1.312   0.625   0
174   0   0   1   1.500   0.625   0
175   0   0   1   1.688   0.625   0
176   0   0   1   1.875   0.625   0
177   0   0   1   2.062   0.625   0
178   0   0   1   2.250   0.625   0
179   0   0   1   2.438   0.625   0
180   0   0   1   2.625   0.625   0
181   0   0   1   2.812   0.625   0
182   0   0   1   3.000   0.625   0
183   0   0   1   3.188   0.625   0
184   0   0   1   3.375   0.625   0
185   0   0   1   3.562   0.625   0
186   0   0   1   3.750   0.625   0
187   0   0   1   3.938   0.625   0
188   0   0   1   4.125   0.625   0
189   0   0   1   4.312   0.625   0
190   0   0   1   4.500   0.625   0
191   0   0   1   4.688   0.625   0
192   0   0   1   4.875   0.625   0
193   0   0   1   5.062   0.625   0
194   0   0   1   5.250   0.625   0
195   0   0   1   5.438   0.625   0
196   0   0   1   5.625   0.625   0
197   0   0   1   5.812   0.625   0
198   0   0   1   6.000   0.625   0
199   1   1   1   0.000   0.750   0
200   0   0   1   0.188   0.750   0
201   0   0   1   0.375   0.750   0
202   0   0   1   0.562   0.750   0
203   0   0   1   0.750   0.750   0
204   0   0   1   0.938   0.750   0
205   0   0   1   1.125   0.750   0
206   0   0   1   1.312   0.750   0
207   0   0   1   1.500   0.750   0
208   0   0   1   1.688   0.750   0
209   0   0   1   1.875   0.750   0
210   0   0   1   2.062   0.750   0
211   0   0   1   2.250   0.750   0
212   0   0   1   2.438   0.750   0
213   0   0   1   2.625   0.750   0
214   0   0   1   2.812   0.750   0
215   0   0   1   3.000   0.750   0
216   0   0   1   3.188   0.750   0
217   0   0   1   3.375   0.750   0
218   0   0   1   3.562   0.750   0
219   0   0   1   3.750   0.750   0
220   0   0   1   3.938   0.750   0
221   0   0   1   4.125   0.750   0
222   0   0   1   4.312   0.750   0
223   0   0   1   4.500   0.750   0
224   0   0   1   4.688   0.750   0
225   0   0   1   4.875   0.750   0
226   0   0   1   5.062   0.750   0
227   0   0   1   5.250   0.750   0
228   0   0   1   5.438   0.750   0
229   0   0   1   5.625   0.750   0
230   0   0   1   5.812   0.750   0
231   0   0   1   6.000   0.750   0
232   1   1   1   0.000   0.875   0
233   0   0   1   0.188   0.875   0
234   0   0   1   0.375   0.875   0
235   0   0   1   0.562   0.875   0
236   0   0   1   0.750   0.875   0
237   0   0   1   0.938   0.875   0
238   0   0   1   1.125   0.875   0
239   0   0   1   1.312   0.875   0
240   0   0   1   1.500   0.875   0
241   0   0   1   1.688   0.875   0
242   0   0   1   1.875   0.875   0
243   0   0   1   2.062   0.875   0
244   0   0   1   2.250   0.875   0
245   0   0   1   2.438   0.875   0
246   0   0   1   2.625   0.875   0
247   0   0   1   2.812   0.875   0
248   0   0   1   3.000   0.875   0
249   0   0   1   3.188   0.875   0
250   0   0   1   3.375   0.875   0
251   0   0   1   3.562   0.875   0
252   0   0   1   3.750   0.875   0
253   0   0   1   3.938   0.875   0
254   0   0   1   4.125   0.875   0
255   0   0   1   4.312   0.875   0
256   0   0   1   4.500   0.875   0
257   0   0   1   4.688   0.875   0
258   0   0   1   4.875   0.875   0
259   0   0   1   5.062   0.875   0
260   0   0   1   5.250   0.875   0
261   0   0   1   5.438   0.875   0
262   0   0   1   5.625   0.875   0
263   0   0   1   5.812   0.875   0
264   0   0   1   6.000   0.875   0
265   1   1   1   0.000   1.000   0
266   0   0   1   0.188   1.000   0
267   0   0   1   0.375   1.000   0
268   0   0   1   0.562   1.000   0
269   0   0   1   0.750   1.000   0
270   0   0   1   0.938   1.000   0
271   0   0   1   1.125   1.000   0
272   0   0   1   1.312   1.000   0
273   0   0   1   1.500   1.000   0
274   0   0   1   1.688   1.000   0
275   0   0   1   1.875   1.000   0
276   0   0   1   2.062   1.000   0
277   0   0   1   2.250   1.000   0
278   0   0   1   2.438   1.000   0
279   0   0   1   2.625   1.000   0
280   0   0   1   2.812   1.000   0
281   0   0   1   3.000   1.000   0
282   0   0   1   3.188   1.000   0
283   0   0   1   3.375   1.000   0
284   0   0   1   3.562   1.000   0
285   0   0   1   3.750   1.000   0
286   0   0   1   3.938   1.000   0
287   0   0   1   4.125   1.000   0
288   0   0   1   4.312   1.000   0
289   0   0   1   4.500   1.000   0
290   0   0   1   4.688   1.000   0
291   0   0   1   4.875   1.000   0
292   0   0   1   5.062   1.000   0
293   0   0   1   5.250   1.000   0
294   0   0   1   5.438   1.000   0
295   0   0   1   5.625   1.000   0
296   0   0   1   5.812   1.000   0
297   0   0   1   6.000   1.000   0

1   1
297   2   -1

3   512   1
1   1e3   0.3
1   1   2   34   1
2   2   35   34   1
3   2   3   35   1
4   3   36   35   1
5   3   4   36   1
6   4   37   36   1
7   4   5   37   1
8   5   38   37   1
9   5   6   38   1
10   6   39   38   1
11   6   7   39   1
12   7   40   39   1
13   7   8   40   1
14   8   41   40   1
15   8   9   41   1
16   9   42   41   1
17   9   10   42   1
18   10   43   42   1
19   10   11   43   1
20   11   44   43   1
21   11   12   44   1
22   12   45   44   1
23   12   13   45   1
24   13   46   45   1
25   13   14   46   1
26   14   47   46   1
27   14   15   47   1
28   15   48   47   1
29   15   16   48   1
30   16   49   48   1
31   16   17   49   1
32   17   50   49   1
33   17   18   50   1
34   18   51   50   1
35   18   19   51   1
36   19   52   51   1
37   19   20   52   1
38   20   53   52   1
39   20   21   53   1
40   21   54   53   1
41   21   22   54   1
42   22   55   54   1
43   22   23   55   1
44   23   56   55   1
45   23   24   56   1
46   24   57   56   1
47   24   25   57   1
48   25   58   57   1
49   25   26   58   1
50   26   59   58   1
51   26   27   59   1
52   27   60   59   1
53   27   28   60   1
54   28   61   60   1
55   28   29   61   1
56   29   62   61   1
57   29   30   62   1
58   30   63   62   1
59   30   31   63   1
60   31   64   63   1
61   31   32   64   1
62   32   65   64   1
63   32   33   65   1
64   33   66   65   1
65   34   35   67   1
66   35   68   67   1
67   35   36   68   1
68   36   69   68   1
69   36   37   69   1
70   37   70   69   1
71   37   38   70   1
72   38   71   70   1
73   38   39   71   1
74   39   72   71   1
75   39   40   72   1
76   40   73   72   1
77   40   41   73   1
78   41   74   73   1
79   41   42   74   1
80   42   75   74   1
81   42   43   75   1
82   43   76   75   1
83   43   44   76   1
84   44   77   76   1
85   44   45   77   1
86   45   78   77   1
87   45   46   78   1
88   46   79   78   1
89   46   47   79   1
90   47   80   79   1
91   47   48   80   1
92   48   81   80   1
93   48   49   81   1
94   49   82   81   1
95   49   50   82   1
96   50   83   82   1
97   50   51   83   1
98   51   84   83   1
99   51   52   84   1
100   52   85   84   1
101   52   53   85   1
102   53   86   85   1
103   53   54   86   1
104   54   87   86   1
105   54   55   87   1
106   55   88   87   1
107   55   56   88   1
108   56   89   88   1
109   56   57   89   1
110   57   90   89   1
111   57   58   90   1
112   58   91   90   1
113   58   59   91   1
114   59   92   91   1
115   59   60   92   1
116   60   93   92   1
117   60   61   93   1
118   61   94   93   1
119   61   62   94   1
120   62   95   94   1
121   62   63   95   1
122   63   96   95   1
123   63   64   96   1
124   64   97   96   1
125   64   65   97   1
126   65   98   97   1
127   65   66   98   1
128   66   99   98   1
129   67   68   100   1
130   68   101   100   1
131   68   69   101   1
132   69   102   101   1
133   69   70   102   1
134   70   103   102   1
135   70   71   103   1
136   71   104   103   1
137   71   72   104   1
138   72   105   104   1
139   72   73   105   1
140   73   106   105   1
141   73   74   106   1
142   74   107   106   1
143   74   75   107   1
144   75   108   107   1
145   75   76   108   1
146   76   109   108   1
147   76   77   109   1
148   77   110   109   1
149   77   78   110   1
150   78   111   110   1
151   78   79   111   1
152   79   112   111   1
153   79   80   112   1
154   80   113   112   1
155   80   81   113   1
156   81   114   113   1
157   81   82   114   1
158   82   115   114   1
159   82   83   115   1
160   83   116   115   1
161   83   84   116   1
162   84   117   116   1
163   84   85   117   1
164   85   118   117   1
165   85   86   118   1
166   86   119   118   1
167   86   87   119   1
168   87   120   119   1
169   87   88   120   1
170   88   121   120   1
171   88   89   121   1
172   89   122   121   1
173   89   90   122   1
174   90   123   122   1
175   90   91   123   1
176   91   124   123   1
177   91   92   124   1
178   92   125   124   1
179   92   93   125   1
180   93   126   125   1
181   93   94   126   1
182   94   127   126   1
183   94   95   127   1
184   95   128   127   1
185   95   96   128   1
186   96   129   128   1
187   96   97   129   1
188   97   130   129   1
189   97   98   130   1
190   98   131   130   1
191   98   99   131   1
192   99   132   131   1
193   100   101   133   1
194   101   134   133   1
195   101   102   134   1
196   102   135   134   1
197   102   103   135   1
198   103   136   135   1
199   103   104   136   1
200   104   137   136   1
201   104   105   137   1
202   105   138   137   1
203   105   106   138   1
204   106   139   138   1
205   106   107   139   1
206   107   140   139   1
207   107   108   140   1
208   108   141   140   1
209   108   109   141   1
210   109   142   141   1
211   109   110   142   1
212   110   143   142   1
213   110   111   143   1
214   111   144   143   1
215   111   112   144   1
216   112   145   144   1
217   112   113   145   1
218   113   146   145   1
219   113   114   146   1
220   114   147   146   1
221   114   115   147   1
222   115   148   147   1
223   115   116   148   1
224   116   149   148   1
225   116   117   149   1
226   117   150   149   1
227   117   118   150   1
228   118   151   150   1
229   118   119   151   1
230   119   152   151   1
231   119   120   152   1
232   120   153   152   1
233   120   121   153   1
234   121   154   153   1
235   121   122   154   1
236   122   155   154   1
237   122   123   155   1
238   123   156   155   1
239   123   124   156   1
240   124   157   156   1
241   124   125   157   1
242   125   158   157   1
243   125   126   158   1
244   126   159   158   1
245   126   127   159   1
246   127   160   159   1
247   127   128   160   1
248   128   161   160   1
249   128   129   161   1
250   129   162   161   1
251   129   130   162   1
252   130   163   162   1
253   130   131   163   1
254   131   164   163   1
255   131   132   164   1
256   132   165   164   1
257   133   134   166   1
258   134   167   166   1
259   134   135   167   1
260   135   168   167   1
261   135   136   168   1
262   136   169   168   1
263   136   137   169   1
264   137   170   169   1
265   137   138   170   1
266   138   171   170   1
267   138   139   171   1
268   139   172   171   1
269   139   140   172   1
270   140   173   172   1
271   140   141   173   1
272   141   174   173   1
273   141   142   174   1
274   142   175   174   1
275   142   143   175   1
276   143   176   175   1
277   143   144   176   1
278   144   177   176   1
279   144   145   177   1
280   145   178   177   1
281   145   146   178   1
282   146   179   178   1
283   146   147   179   1
284   147   180   179   1
285   147   148   180   1
286   148   181   180   1
287   148   149   181   1
288   149   182   181   1
289   149   150   182   1
290   150   183   182   1
291   150   151   183   1
292   151   184   183   1
293   151   152   184   1
294   152   185   184   1
295   152   153   185   1
296   153   186   185   1
297   153   154   186   1
298   154   187   186   1
299   154   155   187   1
300   155   188   187   1
301   155   156   188   1
302   156   189   188   1
303   156   157   189   1
304   157   190   189   1
305   157   158   190   1
306   158   191   190   1
307   158   159   191   1
308   159   192   191   1
309   159   160   192   1
310   160   193   192   1
311   160   161   193   1
312   161   194   193   1
313   161   162   194   1
314   162   195   194   1
315   162   163   195   1
316   163   196   195   1
317   163   164   196   1
318   164   197   196   1
319   164   165   197   1
320   165   198   197   1
321   166   167   199   1
322   167   200   199   1
323   167   168   200   1
324   168   201   200   1
325   168   169   201   1
326   169   202   201   1
327   169   170   202   1
328   170   203   202   1
329   170   171   203   1
330   171   204   203   1
331   171   172   204   1
332   172   205   204   1
333   172   173   205   1
334   173   206   205   1
335   173   174   206   1
336   174   207   206   1
337   174   175   207   1
338   175   208   207   1
339   175   176   208   1
340   176   209   208   1
341   176   177   209   1
342   177   210   209   1
343   177   178   210   1
344   178   211   210   1
345   178   179   211   1
346   179   212   211   1
347   179   180   212   1
348   180   213   212   1
349   180   181   213   1
350   181   214   213   1
351   181   182   214   1
352   182   215   214   1
353   182   183   215   1
354   183   216   215   1
355   183   184   216   1
356   184   217   216   1
357   184   185   217   1
358   185   218   217   1
359   185   186   218   1
360   186   219   218   1
361   186   187   219   1
362   187   220   219   1
363   187   188   220   1
364   188   221   220   1
365   188   189   221   1
366   189   222   221   1
367   189   190   222   1
368   190   223   222   1
369   190   191   223   1
370   191   224   223   1
371   191   192   224   1
372   192   225   224   1
373   192   193   225   1
374   193   226   225   1
375   193   194   226   1
376   194   227   226   1
377   194   195   227   1
378   195   228   227   1
379   195   196   228   1
380   196   229   228   1
381   196   197   229   1
382   197   230   229   1
383   197   198   230   1
384   198   231   230   1
385   199   200   232   1
386   200   233   232   1
387   200   201   233   1
388   201   234   233   1
389   201   202   234   1
390   202   235   234   1
391   202   203   235   1
392   203   236   235   1
393   203   204   236   1
394   204   237   236   1
395   204   205   237   1
396   205   238   237   1
397   205   206   238   1
398   206   239   238   1
399   206   207   239   1
400   207   240   239   1
401   207   208   240   1
402   208   241   240   1
403   208   209   241   1
404   209   242   241   1
405   209   210   242   1
406   210   243   242   1
407   210   211   243   1
408   211   244   243   1
409   211   212   244   1
410   212   245   244   1
411   212   213   245   1
412   213   246   245   1
413   213   214   246   1
414   214   247   246   1
415   214   215   247   1
416   215   248   247   1
417   215   216   248   1
418   216   249   248   1
419   216   217   249   1
420   217   250   249   1
421   217   218   250   1
422   218   251   250   1
423   218   219   251   1
424   219   252   251   1
425   219   220   252   1
426   220   253   252   1
427   220   221   253   1
428   221   254   253   1
429   221   222   254   1
430   222   255   254   1
431   222   223   255   1
432   223   256   255   1
433   223   224   256   1
434   224   257   256   1
435   224   225   257   1
436   225   258   257   1
437   225   226   258   1
438   226   259   258   1
439   226   227   259   1
440   227   260   259   1
441   227   228   260   1
442   228   261   260   1
443   228   229   261   1
444   229   262   261   1
445   229   230   262   1
446   230   263   262   1
447   230   231   263   1
448   231   264   263   1
449   232   233   265   1
450   233   266   265   1
451   233   234   266   1
452   234   267   266   1
453   234   235   267   1
454   235   268   267   1
455   235   236   268   1
456   236   269   268   1
457   236   237   269   1
458   237   270   269   1
459   237   238   270   1
460   238   271   270   1
461   238   239   271   1
462   239   272   271   1
463   239   240   272   1
464   240   273   272   1
465   240   241   273   1
466   241   274   273   1
467   241   242   274   1
468   242   275   274   1
469   242   243   275   1
470   243   276   275   1
471   243   244   276   1
472   244   277   276   1
473   244   245   277   1
474   245   278   277   1
475   245   246   278   1
476   246   279   278   1
477   246   247   279   1
478   247   280   279   1
479   247   248   280   1
480   248   281   280   1
481   248   249   281   1
482   249   282   281   1
483   249   250   282   1
484   250   283   282   1
485   250   251   283   1
486   251   284   283   1
487   251   252   284   1
488   252   285   284   1
489   252   253   285   1
490   253   286   285   1
491   253   254   286   1
492   254   287   286   1
493   254   255   287   1
494   255   288   287   1
495   255   256   288   1
496   256   289   288   1
497   256   257   289   1
498   257   290   289   1
499   257   258   290   1
500   258   291   290   1
501   258   259   291   1
502   259   292   291   1
503   259   260   292   1
504   260   293   292   1
505   260   261   293   1
506   261   294   293   1
507   261   262   294   1
508   262   295   294   1
509   262   263   295   1
510   263   296   295   1
511   263   264   296   1
512   264   297   296   1
